Facility ID,HAI_1_CILOWER,HAI_1_CIUPPER,HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_CILOWER,HAI_2_CIUPPER,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_CILOWER,HAI_3_CIUPPER,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_CILOWER,HAI_4_CIUPPER,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_CILOWER,HAI_5_CIUPPER,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_CILOWER,HAI_6_CIUPPER,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,HAI_1_SIR_ComparedToNational,HAI_2_SIR_ComparedToNational,HAI_3_SIR_ComparedToNational,HAI_4_SIR_ComparedToNational,HAI_5_SIR_ComparedToNational,HAI_6_SIR_ComparedToNational,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Location,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
010087,0.336,1.374,8486.0,11.056,8.0,0.724,0.118,0.717,7959.0,15.464,5.0,0.323,0.043,0.838,252.0,7.889,2.0,0.254,,,69.0,0.727,3.0,,0.075,1.478,61242.0,4.472,2.0,0.447,0.33,0.796,61242.0,38.097,20.0,0.525,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,USA HEALTH UNIVERSITY HOSPITAL,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,(251) 471-7110,POINT (-88.09944100000001 30.708121),2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,83.0,90.0,91.0,84.0,81.0,85.0,81.0,87.0,82.0,88.0,49.0,87.0,,66.0,87.0
010089,0.038,3.725,1710.0,1.324,1.0,0.755,0.014,1.414,4204.0,3.487,1.0,0.287,,,31.0,0.848,0.0,,,,75.0,0.675,0.0,,0.047,4.609,23295.0,1.07,1.0,0.935,0.055,0.587,23295.0,13.899,3.0,0.216,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,Better than the National Benchmark,WALKER BAPTIST MEDICAL CENTER,3400 HIGHWAY 78 EAST,JASPER,AL,35502,WALKER,(205) 387-4000,POINT (-87.236879 33.841142),2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,83.0,91.0,92.0,87.0,80.0,87.0,83.0,89.0,84.0,87.0,78.0,94.0,94.0,87.0,97.0
010090,0.145,1.552,6278.0,5.26,3.0,0.57,,0.314,7955.0,9.534,0.0,0.0,0.016,1.596,119.0,3.091,1.0,0.324,,2.058,165.0,1.456,0.0,0.0,0.067,1.329,72650.0,4.973,2.0,0.402,0.394,0.817,69521.0,50.285,29.0,0.577,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,MOBILE,(251) 633-1000,POINT (-88.198329 30.681690000000003),3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,89.0,90.0,92.0,89.0,79.0,87.0,82.0,88.0,82.0,89.0,84.0,96.0,97.0,91.0,96.0
010092,0.406,0.982,28954.0,30.904,20.0,0.647,0.582,1.18,27531.0,36.828,31.0,0.842,0.217,1.315,290.0,8.426,5.0,0.593,0.499,3.016,372.0,3.674,5.0,1.361,1.0,2.877,159531.0,7.97,14.0,1.757,0.566,0.914,138663.0,92.52,67.0,0.724,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,TUSCALOOSA,(205) 759-7111,POINT (-87.525154 33.20613),1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,80.0,89.0,91.0,80.0,73.0,83.0,78.0,84.0,84.0,83.0,58.0,89.0,88.0,73.0,80.0
010099,,,296.0,0.179,1.0,,,,873.0,0.483,0.0,,,,25.0,0.709,1.0,,,,29.0,0.283,0.0,,,,6527.0,0.215,0.0,,0.024,2.323,5804.0,2.123,1.0,0.471,,,,,,No Different than National Benchmark,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,36426,ESCAMBIA,(251) 867-8061,POINT (-87.072378 31.127105),4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,91.0,92.0,93.0,90.0,79.0,84.0,81.0,88.0,88.0,86.0,52.0,69.0,,91.0,96.0
010100,0.086,1.7,5571.0,3.887,2.0,0.515,0.152,1.624,6487.0,5.027,3.0,0.597,0.255,2.728,117.0,2.993,3.0,1.002,,1.841,214.0,1.627,0.0,0.0,0.213,4.201,44636.0,1.573,2.0,1.271,0.149,0.766,40651.0,16.289,6.0,0.368,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,BALDWIN,(251) 928-2375,POINT (-87.890333 30.519999),2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,86.0,92.0,91.0,88.0,80.0,90.0,82.0,90.0,85.0,91.0,86.0,94.0,100.0,91.0,100.0
010101,,,708.0,0.433,1.0,,,,1312.0,0.686,1.0,,,,3.0,0.11,0.0,,,,,,,,,,7728.0,0.167,0.0,,,1.412,7728.0,2.122,0.0,0.0,,,,,,No Different than National Benchmark,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,TALLADEGA,(256) 761-4542,POINT (-86.090641 33.439801),3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,89.0,94.0,91.0,91.0,84.0,88.0,84.0,92.0,87.0,90.0,58.0,79.0,78.0,79.0,97.0
010103,0.229,1.037,14180.0,13.352,7.0,0.524,0.136,0.697,14301.0,17.897,6.0,0.335,0.01,0.989,180.0,4.987,1.0,0.201,,,45.0,0.451,2.0,,0.735,2.766,70774.0,5.972,9.0,1.507,0.181,0.543,68982.0,39.936,13.0,0.326,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,PRINCETON BAPTIST MEDICAL CENTER,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,JEFFERSON,(205) 783-3800,POINT (-86.846016 33.499133),1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,81.0,91.0,93.0,84.0,79.0,87.0,82.0,89.0,86.0,89.0,59.0,84.0,72.0,78.0,92.0
010104,0.13,0.667,17520.0,18.714,6.0,0.321,0.683,1.401,17904.0,30.173,30.0,0.994,0.049,0.967,256.0,6.836,2.0,0.293,0.032,3.194,178.0,1.544,1.0,0.648,0.188,1.138,107494.0,9.742,5.0,0.513,0.343,0.66,104444.0,74.653,36.0,0.482,Better than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,JEFFERSON,(205) 971-1000,POINT (-86.720483 33.434363),2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,83.0,92.0,93.0,84.0,78.0,87.0,84.0,92.0,88.0,93.0,68.0,95.0,83.0,79.0,92.0
010108,,,953.0,0.569,1.0,,0.306,6.034,2157.0,1.095,2.0,1.826,,,,,,,,,,,,,,,13829.0,0.39,1.0,,0.283,1.452,13829.0,8.592,6.0,0.698,,No Different than National Benchmark,,,,No Different than National Benchmark,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,(334) 361-4267,POINT (-86.450936 32.464423),4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,92.0,95.0,94.0,91.0,82.0,85.0,85.0,92.0,90.0,92.0,46.0,74.0,14.0,86.0,86.0
010112,,,45.0,0.03,0.0,,,,812.0,0.424,0.0,,,,5.0,0.128,0.0,,,,,,,,,,5600.0,0.165,1.0,,0.2,3.947,5600.0,1.674,2.0,1.195,,,,,,No Different than National Benchmark,WHITFIELD REGIONAL HOSPITAL,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,MARENGO,(334) 289-4000,POINT (-87.836744 32.503676),3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,87.0,91.0,91.0,87.0,81.0,81.0,79.0,87.0,91.0,84.0,25.0,,,42.0,
010113,0.607,1.631,19077.0,15.591,16.0,1.026,0.571,1.411,16839.0,20.635,19.0,0.921,0.555,2.087,280.0,7.913,9.0,1.137,2.298,8.066,233.0,2.21,10.0,4.525,0.256,1.157,142380.0,11.968,7.0,0.585,0.164,0.416,139660.0,67.088,18.0,0.268,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,MOBILE INFIRMARY MEDICAL CENTER,5 MOBILE INFIRMARY CIRCLE,MOBILE,AL,36652,MOBILE,(251) 435-4700,POINT (-88.081017 30.696443),3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,90.0,92.0,93.0,86.0,83.0,90.0,82.0,89.0,83.0,89.0,79.0,95.0,93.0,86.0,97.0
010114,0.172,1.307,7837.0,7.383,4.0,0.542,0.33,1.495,9269.0,9.265,7.0,0.756,0.024,2.327,77.0,2.119,1.0,0.472,,,11.0,0.113,0.0,,0.02,1.996,32589.0,2.471,1.0,0.405,0.024,0.471,31706.0,14.019,2.0,0.143,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35021,JEFFERSON,(205) 481-7000,POINT (-86.991709 33.373086),2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,86.0,91.0,93.0,82.0,76.0,82.0,81.0,87.0,84.0,86.0,55.0,82.0,73.0,76.0,92.0
010118,,,774.0,0.634,0.0,,,1.64,2414.0,1.827,0.0,0.0,,,17.0,0.452,0.0,,,,40.0,0.429,1.0,,,,15486.0,0.824,1.0,,0.007,0.722,14367.0,6.833,1.0,0.146,,No Different than National Benchmark,,,,Better than the National Benchmark,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,DALLAS,(334) 418-4100,POINT (-87.055174 32.430248),2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,85.0,89.0,92.0,78.0,76.0,76.0,76.0,82.0,87.0,78.0,75.0,89.0,100.0,84.0,100.0
010125,,,182.0,0.105,0.0,,,,391.0,0.195,0.0,,,,,,,,,,,,,,,,5938.0,0.117,0.0,,,2.545,5938.0,1.177,0.0,0.0,,,,,,No Different than National Benchmark,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,WINSTON,(205) 485-7117,POINT (-87.589857 34.241718),4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,92.0,93.0,93.0,89.0,80.0,82.0,81.0,89.0,90.0,87.0,56.0,77.0,,81.0,100.0
010126,,,373.0,0.245,0.0,,,,965.0,0.512,0.0,,,,19.0,0.488,0.0,,,,7.0,0.047,0.0,,,,6915.0,0.226,0.0,,,1.392,6915.0,2.152,0.0,0.0,,,,,,No Different than National Benchmark,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 SOUTH,TROY,AL,36081,PIKE,(334) 670-5000,POINT (-85.945529 31.780322),3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,87.0,93.0,94.0,92.0,87.0,89.0,82.0,89.0,87.0,89.0,71.0,94.0,44.0,98.0,94.0
010129,,,377.0,0.229,0.0,,,,706.0,0.388,1.0,,,,20.0,0.573,2.0,,,,38.0,0.439,0.0,,,,5033.0,0.106,0.0,,,2.987,4406.0,1.003,0.0,0.0,,,,,,No Different than National Benchmark,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,BALDWIN,(251) 937-5521,POINT (-87.783318 30.902492),4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,91.0,93.0,93.0,91.0,84.0,89.0,83.0,91.0,87.0,90.0,87.0,95.0,83.0,97.0,98.0
010130,,,900.0,0.544,0.0,,,,1297.0,0.713,0.0,,,,11.0,0.311,0.0,,,,2.0,0.024,0.0,,,,7958.0,0.241,0.0,,0.015,1.449,6589.0,3.404,1.0,0.294,,,,,,No Different than National Benchmark,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,ST. CLAIR,(205) 338-3301,POINT (-86.30238 33.605568),4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,91.0,93.0,94.0,89.0,84.0,88.0,85.0,91.0,87.0,90.0,,,,,
010131,0.73,5.545,2502.0,1.74,4.0,2.299,0.015,1.434,4925.0,3.439,1.0,0.291,,1.178,95.0,2.543,0.0,0.0,1.747,6.572,299.0,2.513,9.0,3.581,0.034,3.387,42952.0,1.456,1.0,0.687,0.4,0.988,41619.0,29.465,19.0,0.645,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,MADISON,(256) 882-3100,,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,86.0,91.0,92.0,83.0,76.0,87.0,81.0,88.0,87.0,89.0,73.0,93.0,92.0,84.0,94.0
010139,0.328,1.984,5369.0,5.586,5.0,0.895,0.406,2.081,5439.0,5.996,6.0,1.001,0.157,1.676,179.0,4.873,3.0,0.616,0.049,0.96,896.0,6.881,2.0,0.291,0.693,3.135,65509.0,4.417,7.0,1.585,0.434,0.87,65509.0,51.327,32.0,0.623,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,BROOKWOOD BAPTIST MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,(205) 877-1000,POINT (-86.77685 33.46291),2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,86.0,91.0,92.0,85.0,79.0,88.0,81.0,87.0,83.0,87.0,76.0,88.0,83.0,94.0,95.0
010144,0.404,2.445,6146.0,4.533,5.0,1.103,0.201,2.155,5269.0,3.788,3.0,0.792,0.016,1.567,118.0,3.148,1.0,0.318,0.019,1.825,318.0,2.703,1.0,0.37,0.499,3.016,63598.0,3.674,5.0,1.361,0.092,0.474,60057.0,26.33,6.0,0.228,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,MOBILE,(251) 344-9630,POINT (-88.131719 30.685946),2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,86.0,90.0,92.0,85.0,78.0,87.0,82.0,88.0,84.0,88.0,62.0,92.0,94.0,72.0,96.0
010148,,,,,,,,,126.0,0.062,0.0,,,,,,,,,,,,,,,,5295.0,0.151,0.0,,0.299,5.895,5295.0,1.121,2.0,1.784,,,,,,No Different than National Benchmark,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,CONECUH,(251) 578-2480,POINT (-86.94205 31.431259999999998),2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,84.0,89.0,96.0,84.0,76.0,84.0,81.0,88.0,86.0,87.0,34.0,71.0,,66.0,67.0
010149,1.054,3.699,4717.0,4.819,10.0,2.075,0.853,3.21,5973.0,5.145,9.0,1.749,,0.549,190.0,5.453,0.0,0.0,0.259,1.969,538.0,4.9,4.0,0.816,0.574,3.474,61022.0,3.19,5.0,1.567,0.389,0.963,45306.0,30.252,19.0,0.628,Worse than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,AL,36117,MONTGOMERY,(334) 244-8330,POINT (-86.172095 32.376821),3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,87.0,93.0,92.0,86.0,79.0,86.0,84.0,91.0,83.0,92.0,52.0,80.0,27.0,79.0,87.0
010150,,,101.0,0.064,1.0,,,,818.0,0.425,0.0,,,,9.0,0.211,0.0,,,,,,,,,,5836.0,0.286,1.0,,,1.529,5836.0,1.959,0.0,0.0,,,,,,No Different than National Benchmark,THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE- LV STABLER HOSPITAL,29 L V STABLER DRIVE,GREENVILLE,AL,36037,BUTLER,(334) 382-2200,POINT (-86.64586 31.829449999999998),2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,85.0,88.0,91.0,83.0,80.0,85.0,81.0,83.0,86.0,80.0,75.0,88.0,,90.0,93.0
010157,,,182.0,0.115,0.0,,,,195.0,0.125,1.0,,,,,,,,,,,,,,,,8068.0,0.26,0.0,,,1.36,8068.0,2.202,0.0,0.0,,,,,,No Different than National Benchmark,SHOALS HOSPITAL,201 WEST AVALON AVENUE,MUSCLE SHOALS,AL,35661,COLBERT,(256) 386-1601,POINT (-87.676511 34.744941),3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,87.0,93.0,91.0,86.0,79.0,92.0,86.0,90.0,87.0,89.0,53.0,,,67.0,
010158,,,687.0,0.414,0.0,,,,1382.0,0.71,0.0,,,,16.0,0.467,1.0,,,,2.0,0.016,0.0,,,,6309.0,0.152,0.0,,,1.122,6309.0,2.669,0.0,0.0,,,,,,No Different than National Benchmark,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,(256) 332-1611,POINT (-87.71758500000001 34.511165),2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,86.0,92.0,95.0,87.0,81.0,89.0,81.0,88.0,89.0,85.0,74.0,83.0,,88.0,100.0
010164,,,760.0,0.467,0.0,,,1.668,2471.0,1.796,0.0,0.0,,,18.0,0.472,0.0,,,,29.0,0.271,0.0,,,,22405.0,0.637,0.0,,,0.406,21231.0,7.377,0.0,0.0,,No Different than National Benchmark,,,,Better than the National Benchmark,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,(256) 249-5000,POINT (-86.254598 33.164666000000004),3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,90.0,89.0,93.0,83.0,82.0,88.0,82.0,86.0,85.0,83.0,54.0,91.0,57.0,76.0,92.0
010168,,,,,,,,,,,,,,,,,,,,,,,,,,,6588.0,0.13,0.0,,0.27,5.316,6588.0,1.243,2.0,1.609,,,,,,No Different than National Benchmark,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,RUSSELL,(334) 732-3000,POINT (-85.005696 32.509045),4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,93.0,96.0,96.0,92.0,85.0,90.0,88.0,95.0,94.0,96.0,,,,,
010169,,,478.0,0.287,0.0,,,,588.0,0.302,0.0,,,,6.0,0.163,0.0,,,,,,,,,,6239.0,0.14,0.0,,,1.695,6239.0,1.767,0.0,0.0,,,,,,No Different than National Benchmark,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,ESCAMBIA,(251) 368-2500,POINT (-87.479735 31.016570000000005),3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,89.0,91.0,96.0,90.0,87.0,86.0,81.0,88.0,87.0,83.0,65.0,83.0,,88.0,90.0
010173,,,121.0,0.072,0.0,,,,281.0,0.142,0.0,,,,,,,,,,,,,,,,3460.0,0.064,0.0,,,2.567,3460.0,1.167,0.0,0.0,,,,,,No Different than National Benchmark,ST VINCENT'S CHILTON,2030 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,(205) 258-4400,POINT (-86.623511 32.876585),4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,94.0,95.0,95.0,94.0,92.0,90.0,87.0,94.0,94.0,95.0,,,,,
011305,,,172.0,0.047,0.0,,,,367.0,0.897,0.0,,,,,,,,,,,,,,,,4366.0,0.091,0.0,,0.73,5.542,4366.0,1.741,4.0,2.298,,,,,,No Different than National Benchmark,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,(205) 274-3000,POINT (-86.493059 33.932537),5.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,97.0,94.0,89.0,96.0,79.0,87.0,84.0,92.0,90.0,90.0,,,,,
013301,0.657,1.763,8626.0,14.42,16.0,1.11,,,92.0,0.101,0.0,,,,3.0,0.11,0.0,,0.219,4.324,150.0,1.528,2.0,1.309,0.724,4.382,65668.0,2.529,5.0,1.977,0.208,0.784,43254.0,21.055,9.0,0.427,No Different than National Benchmark,,,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,1700 CENTER STREET,MOBILE,AL,36604,MOBILE,(251) 415-1000,POINT (-88.076883 30.696082000000004),,,,,,,,,,,,,,,,,,,,,,,,,,
020001,0.425,1.492,11401.0,11.946,10.0,0.837,0.533,2.006,7230.0,8.234,9.0,1.093,0.977,3.675,153.0,4.494,9.0,2.003,0.033,3.236,173.0,1.524,1.0,0.656,0.163,1.235,95579.0,7.814,4.0,0.512,0.527,1.016,81874.0,48.536,36.0,0.742,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,ANCHORAGE,(907) 562-2211,POINT (-149.817622 61.189798),3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,88.0,92.0,91.0,85.0,77.0,88.0,82.0,90.0,80.0,92.0,45.0,84.0,82.0,65.0,83.0
020006,,1.237,3700.0,2.421,0.0,0.0,,1.266,3920.0,2.367,0.0,0.0,,1.416,87.0,2.115,0.0,0.0,,,47.0,0.391,0.0,,,,22980.0,0.995,1.0,,0.116,0.88,22980.0,10.96,4.0,0.365,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,Better than the National Benchmark,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,(907) 861-6000,POINT (-149.258718 61.561217000000006),3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,90.0,90.0,90.0,80.0,76.0,88.0,79.0,85.0,83.0,85.0,63.0,88.0,68.0,79.0,97.0
020008,,,261.0,0.155,0.0,,,,610.0,0.306,1.0,,,,24.0,0.683,0.0,,,,11.0,0.07,0.0,,,,8816.0,0.419,1.0,,0.073,1.429,8156.0,4.624,2.0,0.433,,,,,,No Different than National Benchmark,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,(907) 796-8900,POINT (-134.466829 58.32869600000001),3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,95.0,95.0,88.0,81.0,89.0,84.0,90.0,87.0,93.0,57.0,86.0,,76.0,86.0
020012,,,1079.0,0.738,0.0,,0.25,4.92,1905.0,1.343,2.0,1.489,0.612,4.645,79.0,2.077,4.0,1.926,,,26.0,0.247,0.0,,,,19259.0,0.8,0.0,,0.075,0.804,17117.0,10.15,3.0,0.296,,No Different than National Benchmark,No Different than National Benchmark,,,Better than the National Benchmark,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,(907) 452-8181,POINT (-147.736254 64.831407),4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,93.0,93.0,92.0,89.0,81.0,91.0,84.0,90.0,85.0,91.0,31.0,57.0,,67.0,71.0
020017,0.085,1.666,4932.0,3.966,2.0,0.504,1.015,4.59,3730.0,3.017,7.0,2.32,1.051,4.297,136.0,3.535,8.0,2.263,0.024,2.363,232.0,2.087,1.0,0.479,0.142,2.807,40750.0,2.354,2.0,0.85,0.251,1.027,39792.0,14.789,8.0,0.541,No Different than National Benchmark,Worse than the National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,(907) 276-1131,POINT (-149.827379 61.20978999999999),2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,85.0,91.0,91.0,87.0,81.0,90.0,84.0,88.0,82.0,88.0,57.0,89.0,67.0,78.0,85.0
020024,,,1056.0,0.612,0.0,,,,1385.0,0.68,0.0,,,,31.0,0.794,1.0,,,,14.0,0.116,1.0,,,,11631.0,0.329,0.0,,0.065,1.283,10914.0,5.149,2.0,0.388,,,,,,No Different than National Benchmark,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,(907) 262-4404,POINT (-151.077658 60.49386500000001),2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,86.0,92.0,91.0,87.0,79.0,90.0,82.0,90.0,82.0,90.0,59.0,86.0,57.0,79.0,94.0
